Date,Last Name,First Name,Vehicle Make,Vehicle Model,Status,Total Appointments,Total Missed Appointments
2019-05-02,Cruz,Sophia,Hyundai,Tucson,Missed,,
2019-05-03,Gomez,Lucas,Mazda,CX-5,Missed,,
2019-05-03,Harrison,Abigail,Honda,Civic,Missed,,
2019-05-03,Torres,Olivia,Kia,Sportage,Attended,,
2019-05-03,Murray,Natalie,Mercedes-Benz,GLE,Missed,,
2019-05-03,Morales,Jane,Dodge,Avenger,Attended,,
2019-05-06,Bryant,Avery,Jeep,Cherokee,Missed,,
2019-05-06,Ellis,David,Nissan,Rogue,Attended,,
2019-05-06,Phillips,Scarlett,Kia,Sorento,Missed,,
2019-05-06,Kennedy,Aubrey,Hyundai,Tucson,Attended,,
2019-05-06,Olson,Sophia,Mazda,CX-3,Attended,,
2019-05-06,Tucker,Aubrey,Hyundai,Kona,Attended,,
2019-05-06,Wilson,Ryan,Nissan,Rogue,Missed,,
2019-05-07,King,Charlotte,Chevrolet,Silverado,Attended,,
2019-05-07,Collins,David,Mazda,CX-9,Attended,,
2019-05-07,Snyder,Charlotte,Honda,Fit,Attended,,
2019-05-07,Stephens,Lillian,Mazda,CX-3,Missed,,
2019-05-08,Martin,Joshua,Toyota,Corolla,Attended,,
2019-05-08,Snyder,Joshua,Dodge,Charger,Attended,,
2019-05-08,Rivera,Sofia,Subaru,Crosstrek,Attended,,
2019-05-09,Fox,Christopher,Hyundai,Elantra,Missed,,
2019-05-09,Warren,Aubrey,Volkswagen,Atlas,Attended,,
2019-05-09,Rose,Samuel,Volkswagen,Atlas,Attended,,
2019-05-09,Hicks,Nathan,Hyundai,Tucson,Attended,,
2019-05-09,Harper,Joshua,Honda,CR-V,Missed,,
2019-05-09,Young,Matthew,Ford,Mustang,Missed,,
2019-05-09,Rodriguez,Michael,Nissan,Murano,Attended,,
2019-05-09,Thompson,Benjamin,Mercedes-Benz,C-Class,Attended,,
2019-05-09,Fisher,Mia,Ford,F-150,Attended,,
2019-05-10,Reyes,Benjamin,Nissan,Leaf,Attended,,
2019-05-10,Long,Aiden,Honda,Odyssey,Attended,,
2019-05-13,Ortiz,Gabriel,Jeep,Gladiator,Attended,,
2019-05-13,Gray,Sofia,Honda,Odyssey,Missed,,
2019-05-13,Warren,Amelia,Kia,Sportage,Missed,,
2019-05-13,Webb,Benjamin,Ford,Edge,Missed,,
2019-05-14,Hicks,James,Toyota,Tacoma,Missed,,
2019-05-14,Watkins,Grace,Nissan,Maxima,Attended,,
2019-05-14,Howard,Grace,Chevrolet,Tahoe,Attended,,
2019-05-14,Baker,Adam,Subaru,Forester,Attended,,
2019-05-14,Lopez,Matthew,Mazda,Mazda3,Attended,,
2019-05-14,Cruz,Nicholas,Hyundai,Palisade,Attended,,
2019-05-14,Willis,Evelyn,Honda,Civic,Attended,,
2019-05-14,Wallace,Caleb,Mazda,Mazda3,Missed,,
2019-05-15,Marshall,Ryan,Honda,Civic,Attended,,
2019-05-15,Rose,Sofia,Audi,Q7,Attended,,
2019-05-15,Owens,Dylan,Mazda,MX-5 Miata,Missed,,
2019-05-15,Marshall,Matthew,Audi,Q7,Attended,,
2019-05-15,Ramos,Mia,Toyota,Highlander,Attended,,
2019-05-15,West,Andrew,Mazda,CX-5,Missed,,
2019-05-15,Nichols,Victoria,Nissan,Altima,Attended,,
2019-05-15,Henry,Andrew,Volkswagen,Golf,Attended,,
2019-05-15,Dunn,Emma,Mazda,CX-5,Attended,,
2019-05-15,Wilson,Joshua,Dodge,Avenger,Missed,,
2019-05-16,Sanders,Evelyn,Mazda,Mazda3,Missed,,
2019-05-16,Sanders,Lucas,Chevrolet,Malibu,Missed,,
2019-05-16,Harper,Logan,Subaru,Crosstrek,Attended,,
2019-05-16,Reed,Harper,Volkswagen,Atlas,Attended,,
2019-05-16,Ross,Harper,Toyota,Sienna,Missed,,
2019-05-16,Wagner,Dylan,Chevrolet,Silverado,Attended,,
2019-05-16,Carroll,Adam,Toyota,RAV4,Attended,,
2019-05-17,Richardson,Abigail,Toyota,RAV4,Missed,,
2019-05-17,Fox,Hannah,Mercedes-Benz,S-Class,Missed,,
2019-05-17,Evans,Aria,Kia,Optima,Attended,,
2019-05-17,Riley,Logan,BMW,X3,Attended,,
2019-05-17,Myers,Nathan,Hyundai,Tucson,Attended,,
2019-05-17,Martin,Aubrey,Kia,Sportage,Attended,,
2019-05-17,Mitchell,Evelyn,Jeep,Grand Cherokee,Attended,,
2019-05-17,Wright,Mia,Nissan,Altima,Attended,,
2019-05-20,Rogers,Lucas,Ford,F-150,Attended,,
2019-05-20,Carpenter,Daniel,Chevrolet,Malibu,Missed,,
2019-05-20,Wells,Mia,Audi,Q5,Attended,,
2019-05-20,Hall,Emma,Jeep,Compass,Attended,,
2019-05-21,Rogers,Evelyn,Audi,Q5,Attended,,
2019-05-21,Tucker,Amelia,Nissan,Murano,Attended,,
2019-05-21,Bryant,Logan,BMW,3 Series,Attended,,
2019-05-21,Fisher,Joseph,Hyundai,Elantra,Missed,,
2019-05-21,Richardson,Emily,Toyota,Corolla,Attended,,
2019-05-22,Rice,Olivia,Hyundai,Santa Fe,Attended,,
2019-05-22,Nelson,Elijah,BMW,X5,Attended,,
2019-05-22,West,Matthew,Dodge,Journey,Missed,,
2019-05-22,Hunter,Christopher,Honda,Accord,Attended,,
2019-05-22,Mitchell,Jackson,Nissan,Murano,Attended,,
2019-05-22,Gardner,Lillian,Audi,A6,Attended,,
2019-05-23,Kennedy,Aubrey,Nissan,Maxima,Attended,,
2019-05-23,Matthews,Anthony,Toyota,Camry,Attended,,
2019-05-23,Nichols,Aiden,Jeep,Grand Cherokee,Attended,,
2019-05-23,Allen,Aiden,Volkswagen,Jetta,Attended,,
2019-05-23,Tucker,Sofia,Audi,Q7,Attended,,
2019-05-23,Cooper,Mia,Ford,Edge,Attended,,
2019-05-23,Barnes,Mia,Volkswagen,Atlas,Attended,,
2019-05-24,Riley,Lillian,Honda,CR-V,Attended,,
2019-05-24,Andrews,Christopher,Hyundai,Santa Fe,Attended,,
2019-05-24,Alexander,Scarlett,Dodge,Challenger,Attended,,
2019-05-24,Weaver,Sofia,Audi,Q7,Attended,,
2019-05-24,McDonald,Ryan,Mazda,CX-5,Attended,,
2019-05-24,Gray,Jane,Kia,Optima,Missed,,
2019-05-24,Scott,John,Honda,Pilot,Attended,,
2019-05-24,White,Jonathan,Honda,Pilot,Missed,,
2019-05-27,Grant,Christopher,BMW,X5,Missed,,
2019-05-27,Long,Adam,Jeep,Gladiator,Attended,,
2019-05-27,Burns,Nathan,Mercedes-Benz,GLA,Attended,,
2019-05-27,Rice,Joseph,Chevrolet,Silverado,Attended,,
2019-05-27,Grant,Ryan,Audi,A6,Attended,,
2019-05-27,Bryant,Emily,Nissan,Altima,Attended,,
2019-05-27,Marshall,Emily,Hyundai,Tucson,Attended,,
2019-05-27,Cole,Christopher,Nissan,Murano,Missed,,
2019-05-27,Nelson,Nathan,Hyundai,Tucson,Attended,,
2019-05-28,Clark,Jane,Mazda,CX-5,Attended,,
2019-05-28,Bradley,Dylan,Kia,Forte,Attended,,
2019-05-28,Martinez,Joseph,Ford,F-150,Attended,,
2019-05-28,Rodriguez,Aiden,Subaru,Impreza,Attended,,
2019-05-29,Rogers,Nicholas,Hyundai,Elantra,Missed,,
2019-05-29,Robertson,Victoria,Chevrolet,Cruze,Attended,,
2019-05-29,Morris,Dylan,Mercedes-Benz,GLA,Missed,,
2019-05-29,Wood,Sarah,Volkswagen,Passat,Attended,,
2019-05-29,Palmer,Jonathan,Toyota,Highlander,Attended,,
2019-05-29,Long,Evelyn,Chevrolet,Impala,Attended,,
2019-05-30,Taylor,Gabriel,Dodge,Durango,Attended,,
2019-05-30,Gibson,Victoria,Honda,CR-V,Missed,,
2019-05-30,Ortiz,Joshua,Jeep,Renegade,Missed,,
2019-05-30,Bradley,Sarah,Chevrolet,Silverado,Attended,,
2019-05-30,Gibson,Aiden,Chevrolet,Malibu,Attended,,
2019-05-31,Jordan,William,Toyota,Highlander,Attended,,
2019-05-31,Ford,John,Chevrolet,Malibu,Attended,,
2019-05-31,Gray,Caleb,Ford,Escape,Attended,,
2019-05-31,Peterson,Chloe,Mercedes-Benz,GLA,Attended,,
2019-05-31,Hicks,Nicholas,Dodge,Challenger,Missed,,
2019-05-31,Cox,Michael,Jeep,Compass,Attended,,
2019-05-31,Turner,Dylan,Hyundai,Sonata,Attended,,
2019-06-03,Washington,Christopher,Ford,Escape,Attended,,
2019-06-03,Robertson,Jonathan,Jeep,Compass,Attended,,
2019-06-03,Thompson,Michael,Ford,Mustang,Missed,,
2019-06-03,Murray,Nicholas,Mercedes-Benz,C-Class,Missed,,
2019-06-04,Price,Olivia,Volkswagen,Passat,Attended,,
2019-06-04,Grant,John,Toyota,Corolla,Attended,,
2019-06-05,Clark,Avery,Dodge,Charger,Attended,,
2019-06-06,Smith,Samuel,Kia,Forte,Attended,,
2019-06-06,Ward,Ryan,BMW,X5,Attended,,
2019-06-06,Ray,Hannah,Jeep,Compass,Missed,,
2019-06-06,Hicks,Ryan,Subaru,Crosstrek,Missed,,
2019-06-06,Carter,Matthew,Mazda,MX-5 Miata,Attended,,
2019-06-06,Wood,Nicholas,Jeep,Renegade,Missed,,
2019-06-06,Payne,Evelyn,Honda,Fit,Attended,,
2019-06-07,Gordon,Joshua,Hyundai,Elantra,Attended,,
2019-06-07,Coleman,James,Honda,Accord,Attended,,
2019-06-07,Brown,Caleb,Mercedes-Benz,GLE,Missed,,
2019-06-07,Parker,Abigail,Honda,Fit,Attended,,
2019-06-07,Diaz,Lucas,Kia,Sorento,Attended,,
2019-06-10,Burns,Charlotte,Jeep,Wrangler,Attended,,
2019-06-10,West,Jackson,Jeep,Gladiator,Missed,,
2019-06-10,Fox,Lillian,Chevrolet,Silverado,Attended,,
2019-06-10,Duncan,Andrew,Ford,Mustang,Missed,,
2019-06-11,Russell,Aiden,Jeep,Compass,Attended,,
2019-06-11,Porter,Christopher,Kia,Forte,Attended,,
2019-06-11,Nelson,Hannah,Jeep,Renegade,Missed,,
2019-06-11,Stone,Ella,Toyota,Sienna,Attended,,
2019-06-11,Perez,Benjamin,Ford,Explorer,Attended,,
2019-06-12,Ortiz,Andrew,Nissan,Maxima,Attended,,
2019-06-12,Evans,Lucas,Volkswagen,Atlas,Attended,,
2019-06-12,Wilson,Jonathan,Honda,Accord,Attended,,
2019-06-12,Hughes,Dylan,Toyota,Camry,Attended,,
2019-06-12,Ruiz,Mia,Jeep,Grand Cherokee,Attended,,
2019-06-12,Warren,Joseph,Mazda,CX-3,Attended,,
2019-06-12,Reynolds,Mia,Nissan,Rogue,Attended,,
2019-06-13,Jones,Chloe,Volkswagen,Beetle,Attended,,
2019-06-13,Bennett,Caleb,Jeep,Wrangler,Attended,,
2019-06-13,Sullivan,Andrew,Chevrolet,Cruze,Attended,,
2019-06-13,Mills,Ryan,Audi,A3,Attended,,
2019-06-13,Brooks,Caleb,Chevrolet,Malibu,Attended,,
2019-06-13,Miller,Jonathan,Chevrolet,Tahoe,Attended,,
2019-06-13,Foster,Daniel,Dodge,Charger,Missed,,
2019-06-13,Ruiz,David,Honda,Fit,Attended,,
2019-06-14,Cook,Emily,Toyota,Camry,Attended,,
2019-06-14,Price,Amelia,Mercedes-Benz,C-Class,Attended,,
2019-06-14,Turner,Emma,Dodge,Avenger,Attended,,
2019-06-14,Brooks,Joshua,Mercedes-Benz,E-Class,Attended,,
2019-06-14,Wells,Grace,Subaru,Impreza,Attended,,
2019-06-14,White,Olivia,Jeep,Cherokee,Attended,,
2019-06-14,Holmes,Avery,Hyundai,Sonata,Attended,,
2019-06-17,Gonzales,Sarah,Mazda,CX-9,Attended,,
2019-06-17,Matthews,Ella,Volkswagen,Jetta,Missed,,
2019-06-17,Morris,Jane,BMW,5 Series,Missed,,
2019-06-17,King,Michael,Dodge,Avenger,Missed,,
2019-06-17,Crawford,John,Kia,Sorento,Attended,,
2019-06-17,Torres,Joseph,Hyundai,Tucson,Attended,,
2019-06-18,Nelson,Joseph,Volkswagen,Atlas,Attended,,
2019-06-18,Lopez,Natalie,Ford,Escape,Missed,,
2019-06-18,Lee,Victoria,Toyota,Camry,Attended,,
2019-06-18,Morris,Sarah,Mercedes-Benz,GLE,Missed,,
2019-06-18,Ortiz,Christopher,Volkswagen,Tiguan,Attended,,
2019-06-18,Olson,Daniel,Toyota,Camry,Attended,,
2019-06-19,Hawkins,Sofia,Dodge,Grand Caravan,Attended,,
2019-06-19,Lane,Lucas,Hyundai,Tucson,Missed,,
2019-06-19,Howard,Jane,Hyundai,Santa Fe,Attended,,
2019-06-19,Rogers,Jane,Dodge,Challenger,Attended,,
2019-06-20,Ellis,James,Kia,Telluride,Attended,,
2019-06-20,Greene,Avery,Toyota,Tacoma,Missed,,
2019-06-20,Thompson,Gabriel,Toyota,Tacoma,Attended,,
2019-06-20,Wright,Aubrey,Subaru,Legacy,Missed,,
2019-06-21,Henry,John,Jeep,Renegade,Attended,,
2019-06-21,Arnold,Sophia,Mazda,Mazda6,Attended,,
2019-06-21,Jordan,Elizabeth,Mazda,Mazda3,Attended,,
2019-06-21,Hawkins,Lillian,Volkswagen,Tiguan,Attended,,
2019-06-21,Lawrence,Charlotte,Audi,A6,Attended,,
2019-06-21,Ramirez,Abigail,Honda,CR-V,Missed,,
2019-06-24,Wilson,Zoe,Dodge,Avenger,Attended,,
2019-06-24,Bradley,Zoe,Jeep,Renegade,Attended,,
2019-06-24,Tucker,Aria,Dodge,Challenger,Missed,,
2019-06-24,Holmes,Emma,Nissan,Rogue,Attended,,
2019-06-24,Grant,Anthony,Nissan,Altima,Attended,,
2019-06-25,Harrison,Amelia,Toyota,Camry,Missed,,
2019-06-25,Freeman,Chloe,Dodge,Grand Caravan,Missed,,
2019-06-25,Ortiz,Elizabeth,Mercedes-Benz,E-Class,Missed,,
2019-06-25,Turner,Logan,Audi,A6,Attended,,
2019-06-25,Stewart,Scarlett,Jeep,Wrangler,Attended,,
2019-06-26,Sullivan,Joshua,Dodge,Avenger,Attended,,
2019-06-26,Kennedy,Samuel,Mazda,Mazda3,Attended,,
2019-06-26,Davis,James,Honda,Civic,Attended,,
2019-06-26,Payne,Emily,Subaru,Legacy,Attended,,
2019-06-26,Williams,Joseph,BMW,7 Series,Missed,,
2019-06-26,Jones,Abigail,Nissan,Rogue,Attended,,
2019-06-26,Gonzalez,Grace,Ford,Fusion,Missed,,
2019-06-26,Wood,Caleb,Ford,F-150,Attended,,
2019-06-27,Gordon,Aubrey,Mazda,MX-5 Miata,Attended,,
2019-06-27,Robertson,Joshua,Volkswagen,Jetta,Attended,,
2019-06-27,Armstrong,David,Ford,Fusion,Attended,,
2019-06-27,Ruiz,Zoe,Dodge,Durango,Missed,,
2019-06-27,Clark,Emma,Honda,Pilot,Missed,,
2019-06-27,Fisher,Michael,Mercedes-Benz,E-Class,Attended,,
2019-06-28,Murphy,Emma,Subaru,BRZ,Attended,,
2019-06-28,Andrews,Sofia,Hyundai,Sonata,Missed,,
2019-06-28,Robinson,Avery,Subaru,Impreza,Missed,,
2019-06-28,Roberts,Evelyn,Nissan,Maxima,Attended,,
2019-06-28,Shaw,Olivia,Kia,Sorento,Missed,,
2019-07-01,Hill,Dylan,Kia,Forte,Attended,,
2019-07-01,Spencer,Jackson,Honda,Civic,Attended,,
2019-07-02,Evans,William,Volkswagen,Golf,Attended,,
2019-07-02,Hayes,John,BMW,4 Series,Attended,,
2019-07-02,Moore,Andrew,Volkswagen,Passat,Attended,,
2019-07-03,Coleman,Aiden,Ford,Mustang,Attended,,
2019-07-03,Peterson,Jane,Jeep,Cherokee,Attended,,
2019-07-03,West,John,Subaru,Impreza,Missed,,
2019-07-03,Lane,Sophia,Subaru,Crosstrek,Attended,,
2019-07-05,Barnes,Harper,Jeep,Cherokee,Attended,,
2019-07-05,Stevens,Andrew,BMW,X5,Missed,,
2019-07-05,Burns,Olivia,Volkswagen,Atlas,Attended,,
2019-07-05,Rice,Ryan,Kia,Sportage,Attended,,
2019-07-08,Richardson,Logan,Chevrolet,Equinox,Attended,,
2019-07-08,Spencer,Joseph,Honda,Accord,Missed,,
2019-07-08,Webb,Benjamin,Subaru,Crosstrek,Attended,,
2019-07-09,Porter,Joshua,Audi,A4,Attended,,
2019-07-09,Wood,Daniel,Hyundai,Palisade,Missed,,
2019-07-09,Ward,Dylan,Mazda,CX-9,Attended,,
2019-07-09,Cruz,Chloe,Ford,Edge,Attended,,
2019-07-09,Armstrong,Dylan,Dodge,Journey,Attended,,
2019-07-10,Gordon,John,Subaru,Crosstrek,Attended,,
2019-07-10,Hudson,Nathan,BMW,X5,Attended,,
2019-07-10,Thomas,Hannah,Mazda,CX-3,Missed,,
2019-07-10,Sanchez,Elijah,Honda,Civic,Attended,,
2019-07-10,Olson,William,Mazda,Mazda3,Attended,,
2019-07-10,Palmer,Olivia,Jeep,Wrangler,Attended,,
2019-07-10,Hayes,Elizabeth,Ford,Edge,Missed,,
2019-07-11,Lawrence,Charlotte,Kia,Optima,Attended,,
2019-07-11,Warren,Hannah,Honda,Pilot,Attended,,
2019-07-11,Rogers,Matthew,Mazda,CX-5,Attended,,
2019-07-11,Long,Amelia,Mercedes-Benz,GLE,Attended,,
2019-07-11,Kelly,Emily,BMW,3 Series,Attended,,
2019-07-11,Morgan,Mia,Mercedes-Benz,GLE,Attended,,
2019-07-12,Howard,Aria,BMW,7 Series,Missed,,
2019-07-12,Lee,Sarah,Mercedes-Benz,E-Class,Attended,,
2019-07-12,Knight,Amelia,BMW,4 Series,Attended,,
2019-07-12,Anderson,Adam,Mercedes-Benz,GLC,Missed,,
2019-07-12,Crawford,Sofia,Hyundai,Tucson,Attended,,
2019-07-12,Flores,Charlotte,Dodge,Charger,Attended,,
2019-07-15,Price,Zoe,Audi,Q5,Attended,,
2019-07-15,Gardner,Caleb,Jeep,Compass,Attended,,
2019-07-15,Williams,Christopher,BMW,7 Series,Missed,,
2019-07-15,Allen,Olivia,Chevrolet,Tahoe,Missed,,
2019-07-15,Riley,Aiden,Volkswagen,Beetle,Attended,,
2019-07-16,Lane,Scarlett,Volkswagen,Atlas,Missed,,
2019-07-16,Hart,Elizabeth,Kia,Sportage,Attended,,
2019-07-16,Henderson,Sophia,Chevrolet,Tahoe,Attended,,
2019-07-16,Marshall,John,BMW,5 Series,Attended,,
2019-07-16,Carter,Benjamin,Volkswagen,Golf,Missed,,
2019-07-16,Hart,Emily,Ford,Mustang,Attended,,
2019-07-17,Brooks,Chloe,Nissan,Leaf,Missed,,
2019-07-17,Edwards,Abigail,Nissan,Maxima,Attended,,
2019-07-17,Powell,Joseph,Jeep,Compass,Attended,,
2019-07-17,Moore,Charlotte,Toyota,RAV4,Attended,,
2019-07-17,Jordan,Nicholas,Mazda,CX-9,Attended,,
2019-07-17,Hamilton,Sofia,Jeep,Cherokee,Attended,,
2019-07-17,Owens,Jackson,Honda,Accord,Missed,,
2019-07-17,Washington,Gabriel,Dodge,Journey,Attended,,
2019-07-17,Murray,Emily,Jeep,Grand Cherokee,Attended,,
2019-07-18,Nelson,Ella,Dodge,Avenger,Missed,,
2019-07-18,Sanders,Joseph,Ford,Fusion,Attended,,
2019-07-18,Murray,Gabriel,Volkswagen,Jetta,Missed,,
2019-07-18,Hamilton,Caleb,Toyota,Highlander,Attended,,
2019-07-19,Arnold,Evelyn,Nissan,Altima,Attended,,
2019-07-19,Kelly,Adam,Volkswagen,Passat,Attended,,
2019-07-22,Smith,Elijah,Mazda,CX-5,Attended,,
2019-07-22,Green,Joshua,Mercedes-Benz,E-Class,Missed,,
2019-07-22,Woods,Harper,Volkswagen,Atlas,Attended,,
2019-07-22,Brooks,Logan,BMW,X3,Attended,,
2019-07-22,Duncan,Lillian,Jeep,Wrangler,Attended,,
2019-07-22,Reynolds,Joseph,Toyota,Tacoma,Missed,,
2019-07-23,Diaz,Aiden,Hyundai,Kona,Attended,,
2019-07-23,Martin,Aubrey,Ford,F-150,Attended,,
2019-07-23,Turner,Christopher,Dodge,Avenger,Attended,,
2019-07-23,Simmons,Zoe,Hyundai,Palisade,Attended,,
2019-07-24,Jackson,Joshua,Chevrolet,Equinox,Attended,,
2019-07-24,Palmer,William,Chevrolet,Equinox,Attended,,
2019-07-24,Davis,Michael,Kia,Soul,Attended,,
2019-07-24,Young,Olivia,Hyundai,Santa Fe,Attended,,
2019-07-24,Shaw,Sophia,Mercedes-Benz,E-Class,Attended,,
2019-07-24,Adams,Gabriel,Jeep,Grand Cherokee,Missed,,
2019-07-24,Hawkins,Emily,Dodge,Challenger,Attended,,
2019-07-25,Russell,Andrew,Ford,Mustang,Attended,,
2019-07-25,Harris,Ella,Jeep,Gladiator,Attended,,
2019-07-25,Washington,Scarlett,Audi,Q7,Attended,,
2019-07-25,Black,Ryan,Nissan,Murano,Missed,,
2019-07-26,Grant,Jane,BMW,X5,Missed,,
2019-07-26,Martinez,Aubrey,Jeep,Compass,Attended,,
2019-07-26,Robertson,Lillian,Honda,Fit,Missed,,
2019-07-26,Armstrong,Sophia,Hyundai,Palisade,Missed,,
2019-07-26,Hayes,Chloe,Toyota,Corolla,Missed,,
2019-07-26,Phillips,Samuel,Volkswagen,Atlas,Attended,,
2019-07-26,Riley,Jackson,Chevrolet,Silverado,Missed,,
2019-07-29,Wallace,Adam,Mercedes-Benz,GLC,Missed,,
2019-07-29,Hernandez,Victoria,Audi,Q7,Attended,,
2019-07-29,Brooks,David,Dodge,Avenger,Attended,,
2019-07-29,Carter,James,Dodge,Challenger,Attended,,
2019-07-29,Jones,Dylan,Mercedes-Benz,GLA,Attended,,
2019-07-29,Hall,Scarlett,Audi,Q7,Attended,,
2019-07-30,Perez,Matthew,Kia,Forte,Attended,,
2019-07-30,Ray,John,Dodge,Avenger,Attended,,
2019-07-30,Ferguson,Christopher,Kia,Sportage,Missed,,
2019-07-30,Johnson,Anthony,Mazda,Mazda6,Attended,,
2019-07-30,Ellis,Grace,Ford,F-150,Missed,,
2019-07-30,Garcia,David,Ford,Edge,Attended,,
2019-07-30,Harper,Samuel,Jeep,Gladiator,Missed,,
2019-07-30,Williams,Chloe,Volkswagen,Jetta,Attended,,
2019-07-31,Freeman,Logan,Nissan,Maxima,Missed,,
2019-07-31,Rogers,Adam,Volkswagen,Golf,Attended,,
2019-07-31,Torres,Olivia,Ford,Mustang,Missed,,
2019-07-31,Garcia,Emily,Kia,Sportage,Attended,,
2019-07-31,Andrews,Matthew,Kia,Sorento,Missed,,
2019-07-31,Payne,Emily,Kia,Telluride,Attended,,
2019-07-31,Bennett,Sofia,Ford,Mustang,Missed,,
2019-08-01,Henry,Emma,Audi,A3,Attended,,
2019-08-01,Wagner,Aria,Nissan,Pathfinder,Attended,,
2019-08-01,Campbell,Joshua,Subaru,Outback,Attended,,
2019-08-02,Johnson,Natalie,Honda,Fit,Attended,,
2019-08-02,Miller,Joseph,Chevrolet,Impala,Missed,,
2019-08-02,Ross,Caleb,Toyota,RAV4,Attended,,
2019-08-02,Cooper,Harper,Dodge,Challenger,Attended,,
2019-08-02,Russell,Joshua,Jeep,Gladiator,Attended,,
2019-08-02,Collins,William,Mazda,Mazda6,Attended,,
2019-08-02,Riley,Sarah,Nissan,Murano,Attended,,
2019-08-05,Hudson,Aria,Jeep,Grand Cherokee,Attended,,
2019-08-05,Lawrence,Sarah,Jeep,Grand Cherokee,Attended,,
2019-08-05,Perez,Harper,Honda,CR-V,Missed,,
2019-08-05,Harper,Elizabeth,Mercedes-Benz,C-Class,Missed,,
2019-08-05,Ruiz,Amelia,Honda,Fit,Missed,,
2019-08-05,Duncan,Avery,BMW,5 Series,Missed,,
2019-08-06,Myers,Elijah,Jeep,Cherokee,Attended,,
2019-08-06,Martinez,Grace,Chevrolet,Impala,Attended,,
2019-08-06,Brown,Nicholas,Dodge,Charger,Attended,,
2019-08-06,Ramirez,Amelia,Chevrolet,Impala,Attended,,
2019-08-07,Perez,Logan,Ford,Fusion,Attended,,
2019-08-07,Nichols,Abigail,Toyota,Sienna,Attended,,
2019-08-07,Dunn,Lillian,Toyota,RAV4,Attended,,
2019-08-07,Andrews,Benjamin,Jeep,Renegade,Attended,,
2019-08-07,Willis,Caleb,Toyota,Sienna,Missed,,
2019-08-07,Marshall,Emma,Kia,Sorento,Attended,,
2019-08-07,Williams,Avery,Subaru,Impreza,Attended,,
2019-08-08,Hall,Emily,Nissan,Leaf,Missed,,
2019-08-08,Ferguson,Elijah,Ford,Mustang,Attended,,
2019-08-08,Mitchell,Nicholas,Jeep,Compass,Attended,,
2019-08-08,Stephens,Ryan,Jeep,Gladiator,Attended,,
2019-08-08,Williams,Christopher,Mercedes-Benz,E-Class,Attended,,
2019-08-08,Freeman,Emily,Subaru,Crosstrek,Attended,,
2019-08-08,Kelly,Emily,Kia,Sorento,Attended,,
2019-08-09,Morgan,Grace,Chevrolet,Equinox,Attended,,
2019-08-09,Garcia,James,Chevrolet,Tahoe,Attended,,
2019-08-09,Spencer,Chloe,Jeep,Compass,Attended,,
2019-08-09,Miller,Emily,Toyota,Camry,Attended,,
2019-08-09,Edwards,Elijah,Dodge,Durango,Attended,,
2019-08-09,Dunn,Adam,Toyota,Sienna,Attended,,
2019-08-12,Stone,Adam,Kia,Forte,Attended,,
2019-08-12,Smith,Caleb,Kia,Sportage,Attended,,
2019-08-12,Ray,Zoe,Ford,Edge,Attended,,
2019-08-12,Foster,Daniel,Audi,Q5,Attended,,
2019-08-12,Henry,Nathan,Volkswagen,Golf,Attended,,
2019-08-12,Ruiz,Amelia,BMW,X3,Missed,,
2019-08-12,Watson,Hannah,Mercedes-Benz,GLA,Attended,,
2019-08-13,Murphy,Sofia,Toyota,Corolla,Attended,,
2019-08-13,Turner,Lucas,Jeep,Grand Cherokee,Missed,,
2019-08-13,Brooks,Aria,Jeep,Compass,Missed,,
2019-08-13,Simmons,Hannah,Volkswagen,Tiguan,Missed,,
2019-08-14,Payne,Christopher,Kia,Soul,Missed,,
2019-08-14,Rice,Aiden,Kia,Forte,Attended,,
2019-08-14,Patterson,Aiden,Volkswagen,Tiguan,Attended,,
2019-08-14,Evans,John,Toyota,RAV4,Missed,,
2019-08-14,Bell,Sophia,Kia,Forte,Attended,,
2019-08-14,Harris,Charlotte,Dodge,Journey,Missed,,
2019-08-14,Mason,Aiden,Ford,Mustang,Attended,,
2019-08-15,Porter,Harper,Jeep,Wrangler,Missed,,
2019-08-15,Warren,Avery,Kia,Forte,Attended,,
2019-08-15,Diaz,Joshua,Toyota,Corolla,Attended,,
2019-08-15,Perry,James,Dodge,Journey,Missed,,
2019-08-15,Wood,Andrew,Jeep,Compass,Attended,,
2019-08-15,Mason,Sarah,Jeep,Wrangler,Missed,,
2019-08-15,Ford,Michael,Hyundai,Palisade,Attended,,
2019-08-15,Phillips,Abigail,Ford,Explorer,Attended,,
2019-08-15,Jackson,Avery,Dodge,Journey,Missed,,
2019-08-15,Ortiz,Elijah,Nissan,Altima,Attended,,
2019-08-16,Bradley,Elizabeth,Dodge,Charger,Attended,,
2019-08-16,Graham,Elizabeth,Mercedes-Benz,GLC,Missed,,
2019-08-16,Hamilton,Caleb,Dodge,Durango,Attended,,
2019-08-16,Black,Aiden,Ford,Escape,Attended,,
2019-08-16,Perry,Lillian,Jeep,Wrangler,Missed,,
2019-08-16,White,Scarlett,Subaru,Impreza,Missed,,
2019-08-19,Robinson,Gabriel,Dodge,Avenger,Attended,,
2019-08-19,Hudson,Christopher,BMW,5 Series,Attended,,
2019-08-19,Wagner,Logan,Honda,CR-V,Missed,,
2019-08-19,Foster,Aiden,Mercedes-Benz,GLC,Missed,,
2019-08-19,Long,Aubrey,Honda,Civic,Attended,,
2019-08-19,Weaver,Olivia,Honda,CR-V,Attended,,
